"source_genesymbol","target_genesymbol","interact","weight"
"HSPB8","HSPB7",0,0.79787
"MAPK15","CLIC3",0,0.14602
"HAND1","HAND2",0,0.68892
"MYOCD","FBXO32",0,0.71611
"NTN1","UNC5C",1,0.20377
"PLK4","STIL",0,0.64445
"ORC6","ORC1",0,0.40953
"ORC1","TRIP13",0,0.46499
"ADRB3","GNAL",1,0.84943
"ADRA1D","GNAL",1,0.27422
"PTGFR","GNAL",1,0.78471
"MELK","LMNB1",0,0.54448
"LMNB1","PRPH",0,-0.08142
"KCNB1","KCNG1",0,-0.06921
"FERMT2","ITGB3",1,0.70997
"FBLN2","ITGB3",0,0.34802
"KRT14","KRT5",0,0.73677
"KRT5","KRT14",0,0.73677
"DMPK","FXYD1",0,0.4917
"NCAM1","GFRA1",0,0.38893
"CLDN3","CLDN5",0,-0.01399
"DMPK","PLN",1,0.75996
"SEMA3A","PLXNA4",1,0.42362
"SYNC","DTNA",0,0.81878
"CDH15","CDON",1,0.0471
"FGF11","SCN11A",-1,-0.06981
"NXPH3","NRXN1",1,0.29572
"NXPH3","NRXN1",1,0.29572
"MMP11","SERPINA1",0,0.09655
"SERPINA1","PRSS2",0,0.02529
"NCAM1","ST8SIA2",0,-0.01184
"JAM2","JAM3",0,0.70418
"JAM3","JAM2",0,0.70418
"FBN2","MFAP2",0,0.06819
"FAT4","DCHS1",0,0.84687
"SKA3","SKA1",0,0.67229
"MSLN","KIFC1",0,0.06321
"MKI67","KIF15",0,0.61476
"TPSB2","TPSAB1",0,0.8313
"MSLN","MUC16",0,0.34077
"GINS1","GINS2",0,0.53539
"SPC24","SPC25",0,0.53296
"ZIC2","RNF180",0,-0.08096
"SCUBE1","SCUBE3",0,0.02042
"ABCA4","CNGB1",0,-0.02486
"MITF","FOS",1,0.39701
"FOS","MITF",0,0.39701
"MITF","PRKCB",0,0.48875
"MITF","CDKN2A",-1,-0.11947
"MITF","CDKN2A",-1,-0.11947
"MITF","TPSAB1",1,0.45994
"MITF","SOX10",0,0.62471
"SOX10","MITF",1,0.62471
"MITF","KCNMA1",0,0.78537
"MITF","DCT",1,0.60357
"MYB","EGR1",0,-0.07245
"EGR1","MYB",-1,-0.07245
"EGR1","IL2",1,0.16162
"EGR1","ATF3",1,0.84217
"EGR1","STMN1",0,-0.12326
"EGR1","PCSK2",1,0.15059
"EGR1","TP73",0,-0.08334
"EGR1","TH",0,-0.048
"EGR1","FGF2",1,0.49056
"EGR1","CACNA1H",0,0.44696
"E2F1","MYB",1,0.17771
"MYB","SIM2",0,0.07097
"MYBL2","MYB",0,0.10517
"ESR1","MYB",0,0.04255
"MYB","TK1",1,0.06892
"MYB","ELANE",0,-0.09864
"MYB","CCNA1",1,0.01437
"E2F1","CTSV",0,0.07235
"E2F1","AURKA",1,0.39554
"E2F1","ETV4",1,0.12262
"E2F1","FANCA",1,0.47995
"E2F1","AURKB",0,0.52359
"E2F1","HOXB9",1,0.10536
"E2F1","FOXM1",1,0.48785
"E2F1","ASF1B",1,0.65452
"E2F1","CDT1",1,0.55117
"E2F1","UHRF1",1,0.4364
"E2F1","CDKN2A",1,0.37509
"E2F1","KIF2C",1,0.51601
"E2F1","RRM2",1,0.27163
"E2F1","CDKN2A",1,0.37509
"E2F1","CDC25A",1,0.46321
"TP73","E2F1",0,0.42553
"E2F1","TP73",1,0.42553
"E2F1","BIRC5",1,0.39619
"E2F1","MEIS1",0,-0.29855
"E2F1","CDC45",1,0.46705
"E2F1","PLK1",1,0.41543
"E2F1","PAX8",0,-0.09535
"E2F1","CDC6",1,0.45836
"E2F1","MYBL2",1,0.46644
"E2F1","DTL",1,0.478
"E2F2","E2F1",1,0.42595
"E2F1","KIF23",1,0.36256
"E2F1","RAD51",1,0.40453
"E2F1","NR4A1",0,-0.16931
"E2F1","MYCN",1,0.06064
"E2F1","TOP2A",1,0.38002
"E2F1","ESR1",0,-0.08469
"E2F1","CDK1",1,0.4078
"E2F1","HIST1H2BJ",0,0.21467
"E2F1","TK1",1,0.34575
"E2F1","CDCA7",1,0.30955
"E2F1","PLK4",1,0.44318
"E2F1","CCNE1",1,0.27012
"E2F1","CCNA2",1,0.35359
"E2F1","MCM10",1,0.34086
"E2F1","FBXO43",1,0.41755
"HNF4A","SERPINA1",0,0.02595
"HNF4A","F10",1,0.09872
"HNF4A","GH1",-1,-0.00687
"HNF4A","PCSK9",1,0.14156
"HNF4A","SLC26A3",0,0.98979
"FOS","IL2",0,0.3067
"TEAD1","MSLN",1,0.02815
"FOS","CCL2",0,0.48726
"FOS","ACTA1",1,0.14335
"FOS","NTF3",0,0.16371
"FOS","CSTA",0,0.0621
"FOS","PTGS2",1,0.56298
"FOS","ESR1",0,0.21058
"ESR1","FOS",0,0.21058
"FOS","MMP9",1,0.00801
"FOS","PGR",0,0.46393
"FOS","PLAU",0,-0.12203
"FOS","NEFL",1,0.0269
"GATA6","CYP17A1",1,0.31792
"KLF4","ATF3",1,0.42715
"ETV4","BDKRB1",0,-0.08828
"ESR1","TAC3",1,0.00388
"TWIST2","NR2F1",1,0.27285
"TBX5","FGF10",1,0.55043
"ESR1","GSN",0,0.07693
"ZEB1","LAMC2",0,-0.05458
"ESR1","CACNG4",0,-0.00781
"ESR1","THSD4",0,0.68951
"MYOCD","ACTG2",1,0.90978
"GATA1","RUNX1T1",1,0.46402
"GATA1","CCR3",0,-0.00798
"FOXM1","BRIP1",0,0.48783
"ESR1","BRIP1",0,-0.03822
"FOXM1","CCNB1",1,0.59391
"FOXM1","CDC25A",0,0.50514
"FOXM1","CDC6",1,0.57279
"FOXM1","ESR1",0,-0.07611
"E2F2","ASF1B",1,0.47002
"CDX2","VIL1",1,0.37559
"KLF4","CDX2",0,-0.10228
"CDX2","MUC2",1,0.11862
"CDX2","UGT1A10",1,0.05102
"CDX2","SLC15A1",1,0.03334
"E2F2","CDT1",1,0.37164
"TP73","CDK1",0,0.37191
"KLF4","BIRC5",-1,-0.11037
"MYCN","MCM2",1,0.14924
"ESR1","PRICKLE2",0,0.07574
"PITX2","TBX1",-1,-0.08218
"SALL4","SALL1",-1,-0.0661
"ESR1","WISP2",0,0.02036
"E2F2","PLK1",1,0.35353
"E2F2","CDC6",1,0.30443
"CDX1","VIL1",1,0.93003
"E2F2","CDCA7",1,0.25776
"E2F2","PLK4",1,0.30472
"E2F2","MCM10",1,0.27929
"ESR1","SVIL",0,0.0241
"ESR1","HDAC4",0,0.02858
"ESR1","RERG",0,0.06006
"ESR1","CYP1A1",-1,-0.04738
"ESR1","MMP13",0,-0.01689
"ESR1","PGR",0,0.1195
"PGR","ESR1",1,0.1195
"ESR1","FBLN2",0,0.078
"ESR1","SYT12",0,-0.01131
"HMGA2","CCNA2",1,0.19602
"HOXC8","TNFRSF11B",0,-0.03624
"PGR","RLN2",0,-0.09848
"SOX10","MPZ",0,0.63372
